stmt_id,ckt_id
198990,307168
198991,96554
198992,318684
198993,67828
198994,76169
198995,104620
198996,241977
198997,300847
198998,195822
198999,106438
199000,72507
199001,3392
199002,244512
199003,226779
199004,0
199005,152595
199006,45939
199007,282599
199008,238903
199009,184298
199010,185914
199011,314297
199012,63408
199013,296857
199014,106530
199015,69089
199016,216518
199017,317384
199018,239227
199019,111055
199020,200590
199021,35448
199022,95378
199023,244258
199024,6592
199025,304169
199026,164075
199027,278584
199028,22538
199029,320290
199030,6357
199031,31436
199032,0
199033,156190
199034,49361
199035,125789
199036,320697
199037,289941
199038,130070
199039,289139
199040,296188
199041,219698
199042,48840
199043,119994
199044,206879
199045,46351
199046,1290
199047,159427
199048,123319
199049,0
199050,91337
199051,22938
199052,224430
199053,224399
199054,194347
199055,145319
199056,225003
199057,230412
199058,277843
199059,166551
199060,98772
199061,135096
199062,12724
199063,232516
199064,0
199065,117876
199066,0
199067,184206
199068,170341
199069,101940
199070,214550
199071,49981
199072,132507
199073,154493
199074,64599
199075,99994
199076,321104
199077,108396
199078,157203
199079,240229
199080,179428
199081,149022
199082,0
199083,46296
199084,0
199085,260776
199086,241821
199087,47823
199088,16281
199089,127421
199090,296595
199091,321434
199092,159996
199093,33675
199094,53316
199095,22833
199096,47014
199097,130804
199098,91820
199099,131240
199100,304660
199101,245794
199102,255629
199103,277808
199104,56899
199105,289377
199106,36503
199107,64540
199108,320091
199109,78998
199110,33867
199111,0
199112,165048
199113,25154
199114,179635
199115,0
199116,22474
199117,103945
199118,299059
199119,258116
199120,68492
199121,181512
199122,214441
199123,299174
199124,0
199125,200359
199126,37548
199127,87425
199128,184340
199129,310029
199130,86662
199131,234271
199132,303023
199133,214347
199134,87922
199135,0
199136,209076
199137,207563
199138,316158
199139,40870
199140,262591
199141,310353
199142,144304
199143,64260
199144,190058
199145,158729
199146,158141
199147,54549
199148,271265
199149,269391
199150,286887
199151,0
199152,72599
199153,49089
199154,33403
199155,108682
199156,256002
199157,167319
199158,241490
199159,27938
199160,226463
199161,77209
199162,51873
199163,225526
199164,199126
199165,33386
199166,139902
199167,159299
199168,72462
199169,32291
199170,84367
199171,63561
199172,3056
199173,300130
199174,32295
199175,206078
199176,22934
199177,19302
199178,120980
199179,196134
199180,264245
199181,277428
199182,145088
199183,142425
199184,144995
199185,27840
199186,91814
199187,21259
199188,140404
199189,156565
199190,54239
199191,19919
199192,227017
199193,298783
199194,266129
199195,210406
199196,36729
199197,289396
199198,106807
199199,230554
199200,314320
199201,125246
199202,168641
199203,151815
199204,325658
199205,285226
199206,18557
199207,263021
199208,124612
199209,16118
199210,303604
199211,325382
199212,214552
199213,50353
199214,160786
199215,31034
199216,17288
199217,72448
199218,3064
199219,0
199220,279357
199221,168936
199222,167821
199223,84206
199224,59532
199225,132243
199226,282303
199227,108706
199228,50156
199229,220954
199230,312526
199231,61276
199232,171383
199233,284822
199234,167851
199235,204291
199236,137625
199237,310094
199238,51672
199239,296968
199240,173065
199241,236813
199242,186079
199243,323574
199244,64832
199245,119844
199246,273300
199247,255133
199248,14005
199249,17417
199250,240127
199251,22495
199252,90183
199253,23268
199254,133176
199255,174853
199256,267057
199257,82551
199258,174768
199259,30725
199260,59235
199261,152567
199262,289748
199263,303217
199264,220249
199265,290452
199266,206040
199267,274451
199268,275166
199269,253608
199270,0
199271,806
199272,231821
199273,160787
199274,0
199275,266073
199276,151184
199277,75152
199278,183300
199279,80983
199280,229400
199281,294263
199282,242641
199283,134181
199284,152023
199285,322801
199286,142935
199287,266399
199288,177970
199289,239169
199290,53297
199291,188354
199292,67173
199293,218048
199294,11351
199295,0
199296,152104
199297,50220
199298,249256
199299,105589
199300,105781
199301,217162
199302,35930
199303,18625
199304,305896
199305,0
199306,141294
199307,16779
199308,240674
199309,155044
199310,171488
199311,0
199312,22309
199313,302443
199314,174637
199315,99822
199316,87766
199317,48936
199318,246615
199319,47315
199320,29290
199321,66105
199322,201077
199323,59472
199324,319952
199325,216288
199326,60042
199327,6758
199328,142411
199329,156811
199330,311745
199331,26120
199332,270048
199333,139418
199334,320905
199335,151290
199336,215318
199337,308246
199338,199398
199339,322420
199340,192061
199341,86106
199342,0
199343,175633
199344,191617
199345,234620
199346,13283
199347,88080
199348,19638
199349,0
199350,233132
199351,265730
199352,99771
199353,45260
199354,316055
199355,209011
199356,88551
199357,205777
199358,323713
199359,34813
199360,134504
199361,217147
199362,282929
199363,185515
199364,134170
199365,139376
199366,191426
199367,121342
199368,81341
199369,184289
199370,301017
199371,2625
199372,225244
199373,319950
199374,155174
199375,131102
199376,73690
199377,248431
199378,54494
199379,30364
199380,248764
199381,112776
199382,318214
199383,5751
199384,136119
199385,107412
199386,241355
199387,316294
199388,251533
199389,176390
199390,153626
199391,301520
199392,210914
199393,29309
199394,239811
199395,87326
199396,176655
199397,296913
199398,227487
199399,49047
199400,177914
199401,164079
199402,271518
199403,189263
199404,104968
199405,72378
199406,51622
199407,0
199408,110484
199409,87234
199410,210246
199411,36452
199412,192672
199413,91666
199414,290685
199415,127398
199416,272927
199417,0
199418,39221
199419,71081
199420,19872
199421,95505
199422,25491
199423,272986
199424,152524
199425,135890
199426,120896
199427,102715
199428,135121
199429,319594
199430,195356
199431,12307
199432,114483
199433,225089
199434,294316
199435,30748
199436,283890
199437,172171
199438,283895
199439,117895
199440,305178
199441,284862
199442,308592
199443,154494
199444,172489
199445,318673
199446,296915
199447,69768
199448,325394
199449,52527
199450,27832
199451,143075
199452,276395
199453,225985
199454,141440
199455,207231
199456,49914
199457,266856
199458,144796
199459,187819
199460,82845
199461,0
199462,269026
199463,313547
199464,156333
199465,311789
199466,229204
199467,121623
199468,53665
199469,271471
199470,229488
199471,304349
199472,39093
199473,653
199474,8379
199475,189581
199476,198647
199477,44745
199478,139460
199479,277767
199480,192269
199481,31477
199482,60253
199483,90231
199484,147140
199485,110037
199486,88852
199487,176625
199488,278887
199489,100988
199490,265234
199491,120315
199492,28969
199493,267702
199494,286685
199495,186589
199496,0
199497,60796
199498,233970
199499,292487
199500,177160
199501,74306
199502,199494
199503,175357
199504,115295
199505,234631
199506,254123
199507,246290
199508,111584
199509,15513
199510,0
199511,7390
199512,211646
199513,88737
199514,288370
199515,107547
199516,107031
199517,184643
199518,174386
199519,75263
199520,143295
199521,296123
199522,70978
199523,134672
199524,68461
199525,16771
199526,226987
199527,270227
199528,53033
199529,141242
199530,310119
199531,161417
199532,328429
199533,108431
199534,239178
199535,77880
199536,82536
199537,253079
199538,143783
199539,223106
199540,134003
199541,190246
199542,144940
199543,321839
199544,107689
199545,115867
199546,256972
199547,123480
199548,114020
199549,273722
199550,144946
199551,215462
199552,117648
199553,102642
199554,186407
199555,215503
199556,26548
199557,30149
199558,76872
199559,0
199560,321898
199561,198363
199562,148177
199563,273641
199564,168240
199565,20641
199566,9031
199567,305333
199568,210421
199569,158976
199570,187652
199571,44162
199572,76534
199573,139438
199574,110496
199575,24911
199576,307278
199577,126078
199578,180454
199579,85781
199580,20110
199581,0
199582,189195
199583,50036
199584,299116
199585,10459
199586,267996
199587,132627
199588,59468
199589,213152
199590,157269
199591,33843
199592,301356
199593,26230
199594,2605
199595,221636
199596,19526
199597,300487
199598,27666
199599,280341
199600,155807
199601,42483
199602,298599
199603,76034
199604,198540
199605,209093
199606,212792
199607,327638
199608,42436
199609,73828
199610,306724
199611,242834
199612,69678
199613,173912
199614,85647
199615,322721
199616,328938
199617,51008
199618,215325
199619,44463
199620,292925
199621,278701
199622,128445
199623,210462
199624,31223
199625,125427
199626,171645
199627,92059
199628,282046
199629,300450
199630,121761
199631,182596
199632,180780
199633,202257
199634,198116
199635,24735
199636,193362
199637,236461
199638,89052
199639,13662
199640,85830
199641,281381
199642,176958
199643,53262
199644,19990
199645,60716
199646,108754
199647,317374
199648,29193
199649,305920
199650,310728
199651,172790
199652,318427
199653,60531
199654,217399
199655,108858
199656,153387
199657,25939
199658,55322
199659,284885
199660,218648
199661,318886
199662,0
199663,306979
199664,55956
199665,53860
199666,271056
199667,293451
199668,220671
199669,286223
199670,271040
199671,271781
199672,165241
199673,140084
199674,77717
199675,209766
199676,293745
199677,227978
199678,266540
199679,16621
199680,25408
199681,30733
199682,12917
199683,153930
199684,171455
199685,137230
199686,91468
199687,153662
199688,164310
199689,57379
199690,127995
199691,1694
199692,140029
199693,195888
199694,296579
199695,16534
199696,313620
199697,0
199698,69908
199699,116017
199700,282286
199701,120371
199702,32071
199703,202455
199704,302416
199705,204807
199706,62227
199707,190401
199708,290878
199709,322236
199710,186321
199711,284644
199712,317595
199713,6869
199714,119329
199715,6157
199716,109485
199717,189262
199718,106736
199719,277419
199720,4420
199721,325332
199722,83408
199723,28223
199724,31861
199725,174279
199726,233231
199727,318329
199728,203850
199729,66885
199730,252854
199731,156998
199732,318281
199733,122835
199734,115264
199735,327224
199736,303590
199737,295289
199738,208710
199739,152089
199740,107334
199741,325290
199742,273366
199743,54219
199744,158760
199745,14009
199746,101930
199747,50661
199748,277669
199749,90004
199750,322853
199751,322551
199752,243753
199753,163695
199754,87901
199755,155559
199756,219504
199757,93240
199758,44108
199759,119125
199760,0
199761,140460
199762,84151
199763,175306
199764,326528
199765,266794
199766,277360
199767,291578
199768,281529
199769,25522
199770,178731
199771,74035
199772,108306
199773,14404
199774,307380
199775,13228
199776,247802
199777,210577
199778,157979
199779,182937
199780,316934
199781,214513
199782,258638
199783,326296
199784,146756
199785,283612
199786,126876
199787,47346
199788,37387
199789,80109
199790,222450
199791,256070
199792,248294
199793,31700
199794,33711
199795,251578
199796,222767
199797,64788
199798,105237
199799,93721
199800,28651
199801,260634
199802,87358
199803,150562
199804,70937
199805,38959
199806,306775
199807,172036
199808,64553
199809,162700
199810,259544
199811,291397
199812,285425
199813,15021
199814,255265
199815,62174
199816,108297
199817,41929
199818,261193
199819,176221
199820,54062
199821,95836
199822,307237
199823,225056
199824,49136
199825,87810
199826,191119
199827,162253
199828,33448
199829,283201
199830,192279
199831,176912
199832,275347
199833,140765
199834,138241
199835,127479
199836,64894
199837,290631
199838,101969
199839,87067
199840,88006
199841,189926
199842,243689
199843,142092
199844,181188
199845,106544
199846,55562
199847,84591
199848,270596
199849,298887
199850,134737
199851,257403
199852,315587
199853,132087
199854,315156
199855,128455
199856,268498
199857,193419
199858,83434
199859,167954
199860,64921
199861,295584
199862,243854
199863,30143
199864,281714
199865,0
199866,199471
199867,71631
199868,255541
199869,323322
199870,5799
199871,295413
199872,28900
199873,284495
199874,251699
199875,236684
199876,232972
199877,97658
199878,258432
199879,25351
199880,68759
199881,314663
199882,15590
199883,269455
199884,265227
199885,80756
199886,235690
199887,0
199888,156842
199889,328184
199890,174643
199891,121708
199892,63013
199893,126235
199894,109661
199895,48786
199896,3648
199897,214903
199898,290714
199899,46144
199900,167136
199901,17451
199902,110841
199903,32829
199904,226329
199905,207529
199906,287373
199907,237245
199908,124281
199909,128469
199910,101784
199911,139052
199912,263529
199913,203343
199914,0
199915,281458
199916,199133
199917,199919
199918,287053
199919,305201
199920,44549
199921,102319
199922,274111
199923,105785
199924,265314
199925,38557
199926,173846
199927,78780
199928,0
199929,236955
199930,83033
199931,86294
199932,230462
199933,102523
199934,258156
199935,232246
199936,96149
199937,252531
199938,107523
199939,0
199940,63049
199941,0
199942,50604
199943,193430
199944,243645
199945,198351
199946,233021
199947,300079
199948,59219
199949,229242
199950,135290
199951,118950
199952,216336
199953,95767
199954,278239
199955,61679
199956,271017
199957,56592
199958,155141
199959,251667
199960,276932
199961,260683
199962,96748
199963,278212
199964,100984
199965,160885
199966,146795
199967,302613
199968,318268
199969,215168
199970,285555
199971,39395
199972,181816
199973,21455
199974,180682
199975,131105
199976,255037
199977,227937
199978,123330
199979,230239
199980,25679
199981,199140
199982,103181
199983,168530
199984,69545
199985,162865
199986,239014
199987,5652
199988,34928
199989,275838
199990,12268
199991,83407
199992,306156
199993,57937
199994,262135
199995,84471
199996,183163
199997,101821
199998,296604
199999,87491
200000,57577
200001,284275
200002,260521
200003,155439
200004,134173
200005,48729
200006,0
200007,105500
200008,86189
200009,185298
200010,325167
200011,250570
200012,0
200013,306988
200014,239939
200015,314659
200016,218543
200017,6139
200018,115969
200019,175550
200020,312486
200021,150902
200022,56872
200023,248860
200024,0
200025,262434
200026,292899
200027,241624
200028,39381
200029,67246
200030,47639
200031,179759
200032,1561
200033,22825
200034,44604
200035,45878
200036,235973
200037,235462
200038,246497
200039,88926
200040,138232
200041,3117
200042,149822
200043,278360
200044,102489
200045,276078
200046,77177
200047,235012
200048,98700
200049,0
200050,63482
200051,14974
200052,131436
200053,88061
200054,326259
200055,148018
200056,293142
200057,130325
200058,207913
200059,258400
200060,235898
200061,184117
200062,152836
200063,186213
200064,225269
200065,150581
200066,228192
200067,184687
200068,8549
200069,52001
200070,20013
200071,23237
200072,0
200073,91466
200074,255023
200075,180992
200076,106284
200077,194286
200078,264996
200079,217859
200080,222560
200081,306677
200082,102765
200083,282261
200084,249099
200085,0
200086,213373
200087,94553
200088,930
200089,70314
200090,150096
200091,89886
200092,0
200093,87307
200094,142153
200095,252086
200096,248990
200097,4606
200098,142423
200099,176133
200100,36553
200101,139389
200102,151164
200103,295753
200104,75099
200105,287477
200106,293272
200107,193935
200108,175441
200109,177487
200110,306180
200111,151808
200112,143695
200113,41917
200114,75676
200115,49333
200116,57484
200117,288149
200118,208158
200119,38696
200120,269153
200121,26506
200122,261971
200123,213923
200124,0
200125,146835
200126,128381
200127,148884
200128,70489
200129,109611
200130,132769
200131,270432
200132,310625
200133,301083
200134,75151
200135,226485
200136,100332
200137,91809
200138,242680
200139,52174
200140,172995
200141,271776
200142,102595
200143,94470
200144,312919
200145,262795
200146,53000
200147,285089
200148,10800
200149,44585
200150,311795
200151,215483
200152,135994
200153,322381
200154,281896
200155,24208
200156,43057
200157,87911
200158,198839
200159,249578
200160,68355
200161,14386
200162,215749
200163,88923
200164,318198
200165,265379
200166,127940
200167,68694
200168,214246
200169,7570
200170,290092
200171,162584
200172,196585
200173,89810
200174,220172
200175,157188
200176,232128
200177,321953
200178,764
200179,291527
200180,61638
200181,0
200182,216988
200183,269344
200184,60325
200185,248413
200186,74266
200187,181426
200188,230498
200189,48886
200190,60685
200191,100526
200192,94498
200193,142321
200194,25664
200195,57533
200196,128946
200197,0
200198,262396
200199,133226
200200,285549
200201,56638
200202,45655
200203,297832
200204,39621
200205,301849
200206,196608
200207,239057
200208,13932
200209,44093
200210,282008
200211,66701
200212,200273
200213,227436
200214,98303
200215,288252
200216,79970
200217,273035
200218,258977
200219,177439
200220,121597
200221,259786
200222,81655
200223,121591
200224,130114
200225,237968
200226,90459
200227,299340
200228,147014
200229,217124
200230,0
200231,254317
200232,161168
200233,86057
200234,132519
200235,12803
200236,309593
200237,54085
200238,200193
200239,1650
200240,273715
200241,0
200242,0
200243,280245
200244,123420
200245,31944
200246,130814
200247,251849
200248,0
200249,103033
200250,98374
200251,91751
200252,75085
200253,85730
200254,163436
200255,68462
200256,170596
200257,146329
200258,326351
200259,244001
200260,80045
200261,238504
200262,63249
200263,30980
200264,248877
200265,70352
200266,265087
200267,137486
200268,168894
200269,93757
200270,148708
200271,10957
200272,115209
200273,243922
200274,250193
200275,139514
200276,151835
200277,137685
200278,320745
200279,142774
200280,187935
200281,266501
200282,159024
200283,191511
200284,300217
200285,11998
200286,36650
200287,309468
200288,0
200289,226618
200290,140014
200291,269066
200292,28998
200293,235044
200294,126190
200295,199033
200296,0
200297,267448
200298,170346
200299,141877
200300,110306
200301,24596
200302,120144
200303,326769
200304,70559
200305,104002
200306,154178
200307,15741
200308,178919
200309,321080
200310,262538
200311,256918
200312,103146
200313,108951
200314,12166
200315,287949
200316,230320
200317,239737
200318,121035
200319,149572
200320,55579
200321,132500
200322,185402
200323,97842
200324,187010
200325,165730
200326,214556
200327,189927
200328,71752
200329,121879
200330,54167
200331,112369
200332,184049
200333,229990
200334,4219
200335,140925
200336,221890
200337,42465
200338,38260
200339,142536
200340,109955
200341,182158
200342,206106
200343,232036
200344,281938
200345,150442
200346,207335
200347,211270
200348,0
200349,182414
200350,327216
200351,197084
200352,268098
200353,48683
200354,103993
200355,173582
200356,0
200357,220266
200358,103951
200359,273220
200360,3471
200361,124009
200362,288448
200363,190213
200364,24605
200365,46041
200366,266876
200367,207210
200368,219371
200369,105274
200370,86839
200371,224044
200372,0
200373,145211
200374,134930
200375,139589
200376,2116
200377,127790
200378,84412
200379,264676
200380,67175
200381,86156
200382,193884
200383,66755
200384,169122
200385,274531
200386,238848
200387,58509
200388,243392
200389,185505
200390,247821
200391,272133
200392,0
200393,147406
200394,55255
200395,281728
200396,66469
200397,256929
200398,159526
200399,324544
200400,315907
200401,319798
200402,200767
200403,308888
200404,199328
200405,223486
200406,5440
200407,121103
200408,285590
200409,160792
200410,165876
200411,19917
200412,42405
200413,219811
200414,228599
200415,70548
200416,63474
200417,74216
200418,45397
200419,0
200420,116006
200421,201189
200422,92848
200423,178342
200424,259540
200425,288155
200426,267390
200427,164515
200428,14207
200429,246218
200430,77858
200431,133775
200432,54057
200433,206402
200434,5873
200435,167270
200436,53009
200437,285152
200438,282106
200439,15862
200440,136774
200441,26721
200442,170446
200443,0
200444,190329
200445,221356
200446,119571
200447,206804
200448,272415
200449,218274
200450,183848
200451,305500
200452,299235
200453,113878
200454,239552
200455,246751
200456,247956
200457,159867
200458,110025
200459,41153
200460,93917
200461,85765
200462,20845
200463,169123
200464,135547
200465,60838
200466,9100
200467,118204
200468,92705
200469,279845
200470,165300
200471,52515
200472,211456
200473,225111
200474,316051
200475,97549
200476,26060
200477,108229
200478,100369
200479,322881
200480,216590
200481,235991
200482,87988
200483,72621
200484,61140
200485,297846
200486,246195
200487,201134
200488,69932
200489,13094
200490,260649
200491,1230
200492,40592
200493,218765
200494,57093
200495,201598
200496,5171
200497,276628
200498,97519
200499,178626
200500,182405
200501,111913
200502,255028
200503,273281
200504,189464
200505,302194
200506,15961
200507,33336
200508,36857
200509,90857
200510,225173
200511,85874
200512,235086
200513,57126
200514,200391
200515,199730
200516,212386
200517,27625
200518,162071
200519,216227
200520,188301
200521,98467
200522,170604
200523,214240
200524,251948
200525,167363
200526,319526
200527,0
200528,55898
200529,139672
200530,220004
200531,318484
200532,149764
200533,58244
200534,210466
200535,67389
200536,131946
200537,14406
200538,294304
200539,170350
200540,290256
200541,79210
200542,311958
200543,283195
200544,312539
200545,188701
200546,282760
200547,6380
200548,40878
200549,36688
200550,58063
200551,118294
200552,18446
200553,1435
200554,150789
200555,103928
200556,160010
200557,304332
200558,291260
200559,54545
200560,0
200561,256599
200562,118505
200563,321111
200564,233626
200565,166418
200566,21925
200567,168527
200568,117417
200569,19817
200570,154154
200571,227587
200572,108786
200573,179614
200574,16037
200575,259507
200576,230816
200577,97804
200578,136962
200579,175565
200580,285047
200581,38350
200582,268257
200583,19480
200584,125939
200585,77234
200586,169327
200587,44045
200588,299097
200589,240030
200590,129141
200591,205820
200592,229899
200593,112400
200594,93761
200595,0
200596,12401
200597,88827
200598,33613
200599,126527
200600,113237
200601,236758
200602,97320
200603,64067
200604,254465
200605,94361
200606,89168
200607,114378
200608,227452
200609,287117
200610,25575
200611,256103
200612,216995
200613,113322
200614,324099
200615,79316
200616,46019
200617,28162
200618,229890
200619,200051
200620,137286
200621,2785
200622,195405
200623,231568
200624,297356
200625,234365
200626,302409
200627,282608
200628,260424
200629,156607
200630,117830
200631,304647
200632,81085
200633,75039
200634,186130
200635,75752
200636,260196
200637,230941
200638,112100
200639,151168
200640,48584
200641,129338
200642,262643
200643,0
200644,314270
200645,180933
200646,94458
200647,98191
200648,318256
200649,48545
200650,288759
200651,236777
200652,302826
200653,210460
200654,316928
200655,190396
200656,132660
200657,12207
200658,110713
200659,47031
200660,12906
200661,176893
200662,161950
200663,319176
200664,40840
200665,0
200666,10052
200667,0
200668,278076
200669,152546
200670,194855
200671,151091
200672,31447
200673,252374
200674,50564
200675,98584
200676,0
200677,276108
200678,254991
200679,227221
200680,251449
200681,291600
200682,325119
200683,120438
200684,124261
200685,325732
200686,0
200687,719
200688,231921
200689,326479
200690,314466
200691,243997
200692,283494
200693,214652
200694,46684
200695,59291
200696,130765
200697,11733
200698,219167
200699,324822
200700,85865
200701,264868
200702,48647
200703,307977
200704,326876
200705,151153
200706,136851
200707,8750
200708,246221
200709,1741
200710,95518
200711,200669
200712,202350
200713,233568
200714,94675
200715,167350
200716,74137
200717,199420
200718,257588
200719,163467
200720,265394
200721,115953
200722,132987
200723,38161
200724,172210
200725,260739
200726,302785
200727,84717
200728,322489
200729,254347
200730,193545
200731,252122
200732,324191
200733,59897
200734,50614
200735,300875
200736,168700
200737,217200
200738,52144
200739,271512
200740,216298
200741,202791
200742,277497
200743,114499
200744,155778
200745,135426
200746,49815
200747,323313
200748,166446
200749,189966
200750,18747
200751,327228
200752,284192
200753,232361
200754,127595
200755,284270
200756,73664
200757,291707
200758,0
200759,0
200760,43529
200761,42260
200762,49497
200763,207802
200764,129660
200765,228637
200766,45988
200767,227503
200768,131694
200769,283919
200770,123695
200771,93661
200772,38774
200773,63825
200774,237463
200775,246852
200776,260346
200777,0
200778,26714
200779,269352
200780,213145
200781,316231
200782,155250
200783,314855
200784,318893
200785,0
200786,36562
200787,317649
200788,243015
200789,234920
200790,202896
200791,97650
200792,87229
200793,73557
200794,280753
200795,149804
200796,54426
200797,85802
200798,172889
200799,0
200800,317246
200801,170362
200802,149384
200803,138524
200804,254717
200805,274143
200806,287188
200807,27788
200808,227447
200809,200275
200810,21963
200811,246987
200812,258833
200813,41096
200814,139710
200815,321382
200816,225325
200817,237424
200818,126007
200819,310516
200820,71267
200821,308440
200822,186806
200823,0
200824,16903
200825,0
200826,25802
200827,296824
200828,76354
200829,15810
200830,143016
200831,61970
200832,271675
200833,214391
200834,130364
200835,306742
200836,171179
200837,75966
200838,61371
200839,205892
200840,229120
200841,129279
200842,38102
200843,143979
200844,328820
200845,87726
200846,273140
200847,215584
200848,43580
200849,133611
200850,131859
200851,53461
200852,159389
200853,120872
200854,123088
200855,159003
200856,283671
200857,166497
200858,261834
200859,207717
200860,16345
200861,28777
200862,221570
200863,21186
200864,52962
200865,187699
200866,235161
200867,261961
200868,55628
200869,201980
200870,240060
200871,138724
200872,134048
200873,129126
200874,0
200875,156826
200876,0
200877,54521
200878,112108
200879,33450
200880,44457
200881,13510
200882,211452
200883,264457
200884,236539
200885,40994
200886,932
200887,284093
200888,236789
200889,205473
200890,140380
200891,328929
200892,196286
200893,107851
200894,0
200895,1517
200896,27153
200897,271559
200898,130896
200899,110544
200900,174368
200901,146696
200902,114983
200903,65577
200904,251759
200905,303885
200906,178666
200907,316782
200908,0
200909,115568
200910,307377
200911,242556
200912,27070
200913,222267
200914,77438
200915,206718
200916,21285
200917,231222
200918,148232
200919,189273
200920,773
200921,45374
200922,88818
200923,85449
200924,247754
200925,308266
200926,293838
200927,298700
200928,231027
200929,93244
200930,55730
200931,164483
200932,95301
200933,244442
200934,240702
200935,44148
200936,234008
200937,99125
200938,271308
200939,326031
200940,255573
200941,8813
200942,87144
200943,179335
200944,156252
200945,297747
200946,145797
200947,147488
200948,122544
200949,0
200950,258549
200951,283314
200952,248366
200953,5940
200954,227509
200955,20666
200956,127301
200957,83294
200958,94342
200959,32664
200960,100738
200961,118792
200962,183157
200963,217801
200964,99480
200965,310691
200966,300590
200967,185781
200968,194129
200969,200686
200970,295981
200971,58095
200972,307581
200973,310151
200974,97757
200975,188309
200976,282781
200977,309923
200978,27416
200979,153046
200980,204390
200981,21584
200982,266900
200983,121357
200984,211186
200985,144417
200986,68935
200987,244981
200988,135396
200989,61223
200990,275805
200991,90560
200992,35215
200993,260556
200994,133280
200995,50909
200996,129091
200997,15094
200998,0
200999,34507
201000,325318
201001,141021
201002,149991
201003,167943
201004,88789
201005,160075
201006,294779
201007,197575
201008,197675
201009,25731
201010,286130
201011,18905
201012,118362
201013,243449
201014,14360
201015,62758
201016,309415
201017,246838
201018,166197
201019,126630
201020,189366
201021,0
201022,271213
201023,186369
201024,305561
201025,198065
201026,108514
201027,166231
201028,45420
201029,167557
201030,61398
201031,61788
201032,108187
201033,85773
201034,222244
201035,64036
201036,64358
201037,0
201038,69373
201039,9996
201040,154385
201041,282192
201042,247518
201043,17236
201044,245842
201045,120016
201046,296623
201047,95500
201048,188186
201049,55915
201050,262544
201051,301447
201052,226968
201053,69941
201054,139955
201055,58835
201056,264007
201057,318446
201058,0
201059,179898
201060,72251
201061,7226
201062,310077
201063,269894
201064,319136
201065,27781
201066,282805
201067,76960
201068,189689
201069,65040
201070,255426
201071,87030
201072,120831
201073,0
201074,2986
201075,307319
201076,44799
201077,252330
201078,272288
201079,228202
201080,264589
201081,258167
201082,222991
201083,254013
201084,46670
201085,323892
201086,99256
201087,97963
201088,69593
201089,212957
201090,286665
201091,143497
201092,61547
201093,130797
201094,162314
201095,53690
201096,47272
201097,0
201098,151919
201099,260316
201100,17209
201101,150625
201102,72698
201103,190114
201104,312382
201105,13240
201106,235448
201107,322725
201108,208072
201109,64238
201110,199579
201111,61731
201112,261743
201113,279782
201114,283040
201115,152804
201116,21710
201117,90617
201118,200191
201119,180292
201120,51153
201121,59343
201122,210832
201123,0
201124,85463
201125,177945
201126,118129
201127,190522
201128,184229
201129,103147
201130,0
201131,250669
201132,251550
201133,319128
201134,126297
201135,1127
201136,84627
201137,264023
201138,68754
201139,131343
201140,215723
201141,317952
201142,58936
201143,206697
201144,198372
201145,250895
201146,199251
201147,288344
201148,159934
201149,187857
201150,28069
201151,319682
201152,233906
201153,134245
201154,36332
201155,0
201156,90251
201157,253536
201158,203259
201159,181827
201160,295415
201161,142678
201162,55105
201163,257277
201164,80462
201165,84152
201166,42110
201167,75221
201168,111614
201169,278399
201170,33978
201171,227364
201172,4499
201173,40194
201174,2312
201175,300880
201176,163412
201177,13538
201178,241980
201179,242105
201180,254640
201181,162599
201182,74777
201183,0
201184,15723
201185,315242
201186,170021
201187,160305
201188,167930
201189,251157
201190,304326
201191,23952
201192,308885
201193,237290
201194,39122
201195,188395
201196,119417
201197,248625
201198,48865
201199,301636
201200,57014
201201,152908
201202,98443
201203,72753
201204,269542
201205,53221
201206,234333
201207,201384
201208,176943
201209,312772
201210,289709
201211,262463
201212,58592
201213,140255
201214,99603
201215,262184
201216,52834
201217,250804
201218,993
201219,322248
201220,145772
201221,235786
201222,222818
201223,300244
201224,246732
201225,170644
201226,327553
201227,5545
201228,71839
201229,48884
201230,90119
201231,302114
201232,110788
201233,235382
201234,287898
201235,109328
201236,282986
201237,186062
201238,106389
201239,245750
201240,311559
201241,253672
201242,115858
201243,297959
201244,265305
201245,76868
201246,27067
201247,288558
201248,218647
201249,234723
201250,192459
201251,198395
201252,292695
201253,306583
201254,169895
201255,58943
201256,324497
201257,17930
201258,320195
201259,93038
201260,0
201261,323283
201262,298215
201263,216440
201264,302393
201265,103996
201266,54317
201267,232356
201268,286081
201269,166055
201270,178235
201271,203113
201272,60374
201273,306831
201274,117629
201275,184451
201276,295412
201277,84285
201278,139776
201279,82849
201280,9518
201281,288794
201282,316017
201283,167295
201284,253104
201285,61118
201286,261849
201287,244980
201288,64633
201289,317821
201290,127809
201291,197477
201292,249746
201293,217634
201294,317186
201295,267445
201296,164655
201297,319905
201298,250324
201299,140495
201300,84960
201301,0
201302,58476
201303,11023
201304,268612
201305,63066
201306,216199
201307,178176
201308,305536
201309,209772
201310,307592
201311,206006
201312,116115
201313,55902
201314,4168
201315,235861
201316,288381
201317,191522
201318,32461
201319,211872
201320,231964
201321,252799
201322,226145
201323,132440
201324,271256
201325,203448
201326,296453
201327,298703
201328,88457
201329,146522
201330,127045
201331,261497
201332,156301
201333,211179
201334,327011
201335,122787
201336,307473
